"id","speed","travel_time","status","data_as_of","link_id","link_points","encoded_poly_line","encoded_poly_line_lvls","owner","transcom_id","borough","link_name"
"344","0","0","-101","2025-12-09T08:33:02.000","4620330","40.85513,-73.91865 40.8526305,-73.920881 40.85,-73.923291 40.84653,-73.92628 40.84525,-73.92703 40.84454,-73.927421 40.8442606,-73.927411 40.844,-73.927191 40.84387,-73.92681 40.84396,-73.92623 40.84438,-73.92534 40.8449,-73.92503 40.84539,-73.92532 40.84","qojxFpfdbMrN\\|LlO`NtTtQ~FtClClAv@Ar@k@XkAQsBsAqDgB}@aBx@k@bCZnC","BBBBBBBBBBBBBBB","NYC_DOT_LIC","4620330","Bronx","MDE S HARLEM RIVER PARK - GWB W AMSTERDAM AVENUE LOWER LEVEL"
"191","0","0","-101","2025-12-09T08:33:02.000","4620331","40.8465405,-73.932021 40.84611,-73.93075 40.8452706,-73.92726 40.84496,-73.925931 40.8448206,-73.924811 40.8448206,-73.923691 40.84501,-73.92041 40.84523,-73.91556 40.8452404,-73.91198 40.8452006,-73.91082","{yhxFbzfbMtA}FfDyT\\|@iGZ_F?_Fe@oSk@i]AkUFgF","BBBBBBBBBB","PA-GWBridge","4620331","Bronx","CBE W MORRIS AVE - GWB W AMSTERDAM AVE (U/LVL)"
"190","0","0","-101","2025-12-09T08:33:02.000","4620332","40.84671,-73.931941 40.8460306,-73.930181 40.84539,-73.92753 40.8456,-73.925891 40.8448604,-73.92471 40.84488,-73.92327 40.8451305,-73.91885 40.8452706,-73.913131 40.84516,-73.909371","}zhxFryfbMfC_J~BqOlAgIZkFC_Hq@sZ[wb@ToV","BBBBBBBBB","PA-GWBridge","4620332","Bronx","CBE W MORRIS AVE - GWB W AMSTERDAM AVE (L/LVL)"
"448","0","0","-101","2025-12-09T08:33:02.000","4620343","40.77149,-73.99423 40.7719,-73.99401 40.77481,-73.99196 40.77839,-73.989341 40.77996,-73.988171 40.78128,-73.987011 40.7841305,-73.98492 40.78593,-73.98366 40.78773,-73.98286 40.7894805,-73.982121 40.79086,-73.981361 40.7923506,-73.98027 40.79319,-73.9795","ydzwF\\|~rbMqAk@eQyKkUkOyHiFgGgFyPaLgJ{FgJ_D}IsCsGwCiHyEgDiCwDuDiJqLsBmBuAi@uFyAmLeDoCqAsHsEgRiMwLqIeU{MeIcGyDuBgF}BcBiAkBsA{CmCyGcHmC_CoFsEoEqDqJyGqHqFcN_MuKqJaCyAwCuAsHsBeOyCwJiBuCmAkH{GkDkCaDmBgBy@gDkAeJiAaK[cFq@yA_@oIoDiEiA","BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB","NYC_DOT_LIC","4620343","Manhattan","Westside Hwy N 57th St - GWB"
"339","0","0","-101","2025-12-09T08:32:15.000","4575278","40.8859405,-73.89649 40.8868104,-73.895261 40.8873505,-73.894291 40.888051,-73.89264 40.888431,-73.89134 40.88893,-73.889351 40.88931,-73.888321 40.889751,-73.88749 40.8901904,-73.88682 40.8907305,-73.886181 40.89128,-73.88554 40.89218,-73.88467 40.89656,","cppxF`\\|_bMmDuFkBaEkCiIkAcGcBmKkAmEwAeDwAeCkB_CmB_CsDmDkZgY{EcCuDwA}GmAmEWs`@uDgP}AsEyA_CaBuBsBuCkD","BBBBBBBBBBBBBBBBBBBBBBB","NYC Thruway Tarrytown","4575278","Bronx","MDE N VAN CORTLAND PARK - NYST N EXIT 1 (MP.48)"
"159","32.31","170","0","2025-12-09T08:28:11.000","4616252","40.8563506,-73.87233 40.85219,-73.871371 40.85007,-73.87111 40.8469404,-73.87115 40.8459605,-73.871311 40.8424005,-73.87202 40.83961,-73.87273 40.8362404,-73.87372 40.8349506,-73.8739 40.8333606,-73.873831 40.8319705,-73.873681 40.82985,-73.87313 40.82683","ewjxF`e{aM~X_EfLs@pRFbE^fUlClPlC`TdE`Gb@\\|HMtG]fLmBzQaB","BBBBBBBBBBBBB","NYC_DOT_LIC","4616252","Bronx","BRP N WATSON AVENUE - FORDHAM ROAD"
"295","47.84","93","-101","2025-12-09T08:28:11.000","4616250","40.84064,-73.83831 40.83881,-73.83853 40.8346304,-73.83839 40.83261,-73.83804 40.83066,-73.837521 40.8280704,-73.83668 40.82495,-73.836211","_ugxFlptaMlJj@bY[rKeAdKgBdOgDnR}A","BBBBBBB","NYC_DOT_LIC","4616250","Bronx","HRP N LAFAYETTE AVENUE - E TREMONT AVENUE"
"376","19.26","289","0","2025-12-09T08:28:11.000","4616192","40.61052,-74.09769 40.610561,-74.09586 40.6102405,-74.093881 40.60983,-74.09251 40.60698,-74.08574 40.6065004,-74.083851 40.60616,-74.081781 40.60596,-74.076011 40.6054704,-74.073421 40.60389,-74.06922","wvzvFnegcMGmJ~@kKpAoGxPki@~AyJbA}Kf@ac@`BeOzHgY","BBBBBBBBBB","NYC_DOT_LIC","4616192","Staten Island","SIE E CLOVE ROAD - FINGERBOARD ROAD"
"375","19.26","344","0","2025-12-09T08:28:11.000","4616193","40.61052,-74.09769 40.6101,-74.10893 40.61028,-74.1105 40.61097,-74.113 40.6110705,-74.115671 40.61079,-74.11726 40.60938,-74.12241 40.6084306,-74.127401 40.60804,-74.13212","wvzvFpegcMrAfeAc@vHiCtNSrOv@\\|HxGf_@\\|Db^lAp\","BBBBBBBBB","NYC_DOT_LIC","4616193","Staten Island","SIE E BRADLEY AVENUE - CLOVE ROAD"
"381","19.26","83","0","2025-12-09T08:28:11.000","4616194","40.608031,-74.13212 40.60759,-74.1409","egzvFt\\|mcMvA\\|u@","BB","NYC_DOT_LIC","4616194","Staten Island","SIE E WOOLEY AVENUE - BRADLEY AVENUE"
"377","22.99","169","0","2025-12-09T08:28:11.000","4616195","40.61486,-74.15738 40.60931,-74.15012 40.60846,-74.14847 40.6079,-74.146831 40.60764,-74.14555 40.6074906,-74.14404 40.60757,-74.1409","{q{vFrzrcMta@kl@hDiInBiIr@}F\mHOsR","BBBBBBB","NYC_DOT_LIC","4616195","Staten Island","SIE E RICHMOND AVENUE - WOOLEY AVENUE"
"378","22.99","115","0","2025-12-09T08:28:11.000","4616197","40.6210105,-74.168861 40.6207604,-74.168 40.6182105,-74.162381 40.6154,-74.15806 40.6149404,-74.15748","ix\\|vFjbucMp@kD\\|Ncb@pP_ZzAsB","BBBBB","NYC_DOT_LIC","4616197","Staten Island","SIE E SOUTH AVENUE - RICHMOND AVENUE"
"387","39.76","149","0","2025-12-09T08:28:11.000","4616206","40.61072,-74.097911 40.61075,-74.09627 40.61061,-74.09465 40.61021,-74.09299 40.6096804,-74.09162 40.6084106,-74.08862 40.6072205,-74.08561 40.6067904,-74.08435 40.6064805,-74.082591 40.60636,-74.0809 40.6062606,-74.07679 40.60607,-74.07518 40.6056106,-74","_xzvF\\|fgcMEgIZcInAkIhBqG\\|FwQlFyQtA{F\\|@_JVqIRuXd@aIzAyKrByItDoM","BBBBBBBBBBBBBBB","NYC_DOT_LIC","4616206","Staten Island","SIE W FINGERBOARD ROAD - CLOVE ROAD"
"390","48.46","81","0","2025-12-09T08:28:11.000","4616209","40.6152105,-74.157401 40.61231,-74.15362 40.60952,-74.149961 40.60882,-74.14878 40.6083206,-74.147561 40.6078705,-74.14574 40.60772,-74.14416 40.6077805,-74.14091","at{vFvzrcMbQsVlP{UjCkFbBsFxAkJ\{HKiS","BBBBBBBB","NYC_DOT_LIC","4616209","Staten Island","SIE W WOOLEY AVENUE - RICHMOND AVENUE"
"351","45.98","117","0","2025-12-09T08:28:11.000","4616210","40.63092,-74.14592 40.62975,-74.14593 40.62877,-74.14579 40.6279506,-74.145671 40.62713,-74.145681 40.62637,-74.14586 40.6254205,-74.14618 40.6247506,-74.146381 40.6241006,-74.146661 40.6234004,-74.14704 40.6226006,-74.147501 40.6217506,-74.148181 40.6208","gv~vF~rpcMhF@bE[bDWbD@vCb@\\|D~@dCf@`Cv@jCjA~CzAhDfCrDjDfJ~IhDhDxB~AlDlBdEdArDp@jC\\|Bt@zBCjDeB~DgAzA","BBBBBBBBBBBBBBBBBBBBBBBB","NYC_DOT_LIC","4616210","Staten Island","MLK S - SIE W WALKER STREET - RICHMOND AVENUE"
"388","53.43","53","0","2025-12-09T08:28:11.000","4616211","40.6151706,-74.15738 40.61739,-74.16056 40.6205405,-74.16683 40.6209604,-74.16791 40.6210504,-74.168191 40.6211906,-74.16874","ys{vFrzrcM{LzRuRdf@sAvEQv@[lB","BBBBBB","NYC_DOT_LIC","4616211","Staten Island","SIE W RICHMOND AVENUE - SOUTH AVENUE"
"382","0","0","-101","2025-12-09T08:28:11.000","4616216","40.63089,-74.14569 40.6298,-74.14569 40.62883,-74.14556 40.62805,-74.145451 40.6272105,-74.14546 40.62642,-74.1456 40.6255106,-74.14595 40.6247904,-74.14614 40.6241404,-74.146441 40.6234004,-74.146791 40.6226205,-74.14725 40.6217004,-74.147961 40.61916,-7","av~vFpqpcMxE?`EYzCUfD@\\|CZtDdAnCd@`Cz@rCdAzCzAvDlCzNlNfEfEbChBhD~AjJnBnVzDtA]\\|@cBD_Bq@qAaBD","BBBBBBBBBBBBBBBBBBBBBBB","NYC_DOT_LIC","4616216","Staten Island","SIE E-MLK N RICHMOND AVENUE - WALKER STREET"
"338","0","0","-101","2025-12-09T08:28:11.000","4616255","40.81376,-73.93128 40.8127206,-73.9316 40.8121104,-73.93169 40.81148,-73.93161 40.81091,-73.931261 40.81044,-73.93079 40.8082604,-73.927901 40.80772,-73.9269 40.80653,-73.923971 40.80503,-73.92024 40.8037906,-73.917471 40.8036,-73.916931 40.803411,-73.915","_mbxFnufbMnE~@xBP\\|BOpBeA\\|A}ArLaQjBgElFiQjHiVvFiPd@kBd@_EB{DQcBi@uB{@cCcEmL??wCcI_AyCgEwMo@wAa^{j@eGiJcAiAyB}Bya@gc@_A{@sFgJcC}CK_@cGm{@uAmS","BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB","NYC_DOT_LIC","4616255","Bronx","MDE N RFK Bridge - 142nd St"
"148","35.41","424","0","2025-12-09T08:28:11.000","4616257","40.69153,-73.99911 40.6922605,-73.99937 40.6928906,-73.99937 40.6933406,-73.99925 40.69406,-73.99898 40.695,-73.99853 40.697371,-73.99741 40.699431,-73.99642 40.69977,-73.9962 40.7001405,-73.99584 40.7004504,-73.995421 40.7007905,-73.994881 40.7010805,-7","aqjwFl}sbMqCr@}B?yAWoCu@{DyAyM_F{KeEcAk@iAgA}@sAcAkBy@kBy@}Ck@kDMmCA{CNyB`@qFbAcMXuB\wAf@qAbA{AbCqCx@aAfGaHhCwChAkAnAkC`@wBP_DpBavAKkDiAkEuAmByBaB_Cg@{LqCuFmBiFeCgNuGqKcFwKmF}EmCcCuAiC}AyCgBaFeD}B{BeKwMyIwN","BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB","NYC_DOT_LIC","4616257","Brooklyn","BQE N ATLANTIC AVENUE - LEONARD STREET"
"427","8.07","1041","0","2025-12-09T08:28:11.000","4616259","40.7279205,-73.83298 40.7268904,-73.83239 40.72639,-73.832001 40.7257505,-73.83126 40.724951,-73.830031 40.724301,-73.829141 40.7236905,-73.82848 40.7229,-73.827801 40.7209605,-73.826541 40.7204005,-73.82634 40.71958,-73.82621 40.718861,-73.82634 40.71746","otqwFbosaMlEuBbBmA~BsC~CuF`CqDxBcC\\|CgCbK{FnBg@bDYnCXvGb@lADvAA~AUhBm@zA{@vCsCzB_BtEkDzIuKxAiBnGcFbHuDpPaIlN_F","BBBBBBBBBBBBBBBBBBBBBBBBBBB","NYC_DOT_LIC","4616259","Queens","VWE S MP6.39 (Exit 11 Jewel Ave) - MP4.63 (Exit 6 Jamaica Ave)"
"157","17.39","870","0","2025-12-09T08:28:11.000","4616271","40.69158,-73.99929 40.69221,-73.999531 40.69286,-73.99952 40.69335,-73.999361 40.69411,-73.99907 40.6950804,-73.998591 40.6974105,-73.997481 40.69959,-73.99644 40.6998306,-73.996271 40.70022,-73.9959 40.70053,-73.995471 40.7008805,-73.9949 40.70116,-73.99","kqjwFp~sbM}Bn@aCAaB_@wCy@aE_BqM}EsLoEo@a@mAiA}@uAeAqBw@mB{@_Di@sDKkC?uCLeC^sF`A{LZ}B\{An@{A`A{AdCmCx@_AfGaHnCuC\\|@eAlAsC\oBN{CnBsuAQmDc@yBiAeCkBeBoDeAeMqCaGyBsEyByN_HcKyE}KqFgFaCkDq@uCoAaC_B{DmEeCyCaKyMyIkO","BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB","NYC_DOT_LIC","4616271","Brooklyn","BQE S LEONARD STREET - ATLANTIC AVENUE"
"426","11.18","610","0","2025-12-09T08:28:11.000","4616272","40.7024204,-73.816481 40.700841,-73.815751 40.69726,-73.81382 40.6959105,-73.812981 40.68863,-73.808861 40.6775105,-73.803261 40.67445,-73.80181","culwF~gpaMzHqCjUaKlGgDnl@wXndA_b@bRaH","BBBBBBB","NYC_DOT_LIC","4616272","Queens","VWE S MP4.63 (Exit 6 Jamaica Ave) - MP2.66 (Exit 2 Roackaway Blvd)"
"425","11.18","959","0","2025-12-09T08:28:11.000","4616276","40.67445,-73.80181 40.67374,-73.80154 40.6726106,-73.801301 40.6708206,-73.80123 40.66752,-73.801481 40.66479,-73.802321 40.66407,-73.802511 40.6633405,-73.80229 40.6627104,-73.80149 40.66255,-73.800541 40.6627104,-73.799771 40.6631406,-73.799051 40.66481","ifgwFhlmaMlCu@`Fo@dJMrSp@`PfDnCd@pCk@\\|B_D^}D_@yCuAoCmIuEsCmEs@sCc@_GYyLaAa^uDuaAKqMLyT\mJ`Dij@","BBBBBBBBBBBBBBBBBBBBBBB","NYC_DOT_LIC","4616276","Queens","VWE S MP2.66 (Exit 2 Rockaway Blvd) - Belt Pkwy E 182nd St"
"369","0","0","-101","2025-12-09T08:28:11.000","4616282","40.65632,-74.11972 40.655041,-74.12241 40.6544106,-74.124361 40.6541206,-74.125881 40.654011,-74.127141 40.65429,-74.13302 40.6542505,-74.133981 40.65404,-74.134611 40.6535805,-74.135461 40.6533,-74.135771 40.64786,-74.13964 40.64705,-74.140071 40.6444705","_ucwFfokcM~FxO\\|BdKx@nHTzFw@vc@F~Dh@\\|BzAhDv@\\|@~`@dW`DtAbObFv]rKpUhHfFvAtMtBfH`@","BBBBBBBBBBBBBBBBBB","NYC_DOT_LIC","4616282","Staten Island","ROUTE 169 S - MLK WALKER STREET"
"422","10.56","809","0","2025-12-09T08:28:11.000","4616298","40.7278806,-73.832761 40.7270705,-73.83231 40.7265105,-73.831911 40.72603,-73.8314 40.724771,-73.829501 40.72428,-73.82886 40.72379,-73.828341 40.72326,-73.827851 40.7224605,-73.82729 40.721951,-73.82696 40.7215205,-73.826681 40.7209605,-73.826371 40.7204","gtqwFvmsaM`DyAnBoA~AeBzF{J`B_C`BgBhBaB~CoBdBaAtAw@nB}@\\|Ac@pAOx@Ez@AfCNj@Bh@LhDRtAExAQhA[x@Y~AcAxE}DbBeAjAg@t@Ur@c@tJgLlAwAdAy@t@q@jEcDvC_B\\|EeCp@a@x@_@bMwFtBq@xGcC","BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB","NYC_DOT_LIC","4616298","Queens","VWE N MP4.63 (Exit 6 - Jamaica Ave) - MP6.39 (Exit 11 Jewel Ave)"
"165","47.84","60","-101","2025-12-09T08:28:11.000","4616305","40.81477,-73.83629 40.81611,-73.83627 40.8178404,-73.83601 40.8202405,-73.83589 40.823961,-73.83607 40.82513,-73.83624","isbxFxctaMkGCyIs@_NWgVb@iF`@","BBBBBB","NYC_DOT_LIC","4616305","Bronx","BWB N Toll Plaza - HRP N Lafayatte Ave"
"1","0","0","-101","2025-12-09T08:28:11.000","4616337","40.74047,-74.009251 40.74137,-74.00893 40.7431706,-74.008591 40.7462304,-74.00797 40.74812,-74.007651 40.748701,-74.007691 40.74971,-74.00819 40.75048,-74.008321 40.751611,-74.00789 40.7537504,-74.00704 40.75721,-74.00463 40.76003,-74.002631 40.7607405,-7","}btwFx\\|ubMsD_AgJcAcR{ByJ_AsBFiEbByCXaFuAkLiDsTaNsPoKmCmB","BBBBBBBBBBBBB","NYC_DOT_LIC","4616337","Manhattan","11th ave n ganservoort - 12th ave @ 40th st"
"150","14.29","668","-101","2025-12-09T08:28:11.000","4616340","40.7016405,-73.991121 40.70158,-73.99033 40.7014405,-73.98932 40.70123,-73.98797 40.7011505,-73.987461 40.70094,-73.986521 40.70073,-73.985921 40.70055,-73.985581 40.70029,-73.985211 40.76,-73.984951 40.69975,-73.984681 40.6995605,-73.984551 40.69944,-73.","gplwFnkrbMJ}CZiEh@mGNeBh@{Dh@wBb@cAr@iAl@s@\\|@u@d@YVGl@A^JTVVn@Dt@Gl@Uf@i@j@eA~@gCjAyDhBcCfA_A`@cB\\|@wIbEgF~BuPdI}SzI{KbFeGtC{CJ","BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB","NYC_DOT_LIC","4616340","Manhattan","BQE N Atlantic Ave - MAN Bridge Manhattan Side"
"207","38.52","197","0","2025-12-09T08:28:11.000","4616352","40.71426,-73.729261  40.7136604,-73.7292  40.7123906,-73.728861  40.71038,-73.72795  40.7091206,-73.72763  40.69798,-73.72709  40.6909405,-73.72678  40.6900905,-73.72678  40.68932,-73.72673  40.687321,-73.72641  40.68526,-73.726341  40.68526,-73.72634  40","c_owFzf_aMvBK\\|FcApKuDzF_ArdAkB~j@}@hD?xCInK_AzKM??xCLhDr@","BBBBBBBBBBBBBB","NYC_DOT_LIC","4616352","Queens","CIP S Hempstead Tpk - Laurelton Pkwy @ SSP"
"331","18.01","429","0","2025-12-09T08:28:11.000","4616353","40.68331006,-73.72663 40.68361,-73.72646 40.68417,-73.726 40.68465005,-73.72547 40.68503005,-73.72495 40.68503005,-73.72495 40.68523004,-73.72472 40.6857301,-73.72444 40.68613006,-73.7243301 40.68663,-73.7244 40.68687006,-73.7245201 40.68726,-73.72485 40.","u}hwFlv~`M{@a@oB{A_BiBkAgB??g@m@cBw@oAUcBLo@VmA`AoEtEcBfAoBj@U???wI\gD?_b@z@m`AjAyERaC\{DfAoDxA","BBBBBBBBBBBBBBBBBBBBBBBBB","NYC_DOT_LIC","4616353","Queens","Laurelton Pkwy N @ SSP - CIP N Hempstead Tpk"
"332","38.52","240","0","2025-12-09T08:28:11.000","4616354","40.683644,-73.72667001  40.68314,-73.72692  40.681365,-73.72806  40.678944,-73.72983  40.678236,-73.73047001  40.67642,-73.73234001  40.67526,-73.7334  40.673794,-73.73464001  40.672886,-73.73533  40.668966,-73.73805  40.668534,-73.73831  40.66749,-73.739","w_iwFtv~`MbBp@bJbFbN`JlC~BhJtJfFrEdHvFtDhCnW~OtAp@nE~CfB`BjBvBlCxGXlALrB}@xXCby@KpDyBva@","BBBBBBBBBBBBBBBBBBBBB","NYC_DOT_LIC","4616354","Queens","Laurelton Pkwy S @ SSP - Belt Pkwy W 182nd St"
"169","18.01","505","0","2025-12-09T08:28:11.000","4616355","40.66639,-73.76248 40.66579,-73.75706 40.66574,-73.7563 40.66571,-73.7494 40.66542,-73.74244 40.66552,-73.74173 40.66564,-73.74133 40.66592,-73.74068 40.6661,-73.74033 40.66662,-73.73964 40.6671,-73.73915 40.66821,-73.7382 40.67221,-73.73551 40.6737,-73.7","}sewFnveaMvB{`@HwCDcj@x@oj@SmCWoAw@aCc@eAgBiC_BaB}E}D_XyOiHeFeIwGgTeS_TwMsFsCWE","BBBBBBBBBBBBBBBBBBB","NYC_DOT_LIC","4616355","Queens","Belt Pkwy E 182nd St - Laurelton Pkwy N @ SSP"
"170","26.71","139","0","2025-12-09T08:28:11.000","4616356","40.6665206,-73.76246 40.66738,-73.77021 40.66751,-73.77209 40.66752,-73.772861 40.66749,-73.775591 40.66722,-73.78108 40.66673,-73.786471","wtewFjveaMkDlo@YvJAxCD`Pt@ha@`Bt`@","BBBBBBB","NYC_DOT_LIC","4616356","Queens","Belt Pkwy W 182nd St - JFK Expressway"
"171","11.18","1053","0","2025-12-09T08:28:11.000","4616357","40.66673,-73.78649 40.66642,-73.78958 40.66642,-73.78958 40.66642,-73.790421 40.6665006,-73.79161 40.666771,-73.793241 40.666771,-73.793241 40.6667404,-73.796111 40.6667404,-73.796111 40.6667205,-73.799361 40.6668105,-73.799681 40.6669706,-73.79989 40.666","avewFpljaM\\|@hR???fDOlFu@dI??D\\|P??BhSQ~@_@h@??uDdDcAf@}ANiEQkIG??{GXeC^gBj@EH??qQlGiSvHuC\\|@u]bNwd@jTwQfI{K`GkPxHqPlG","BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB","NYC_DOT_LIC","4616357","Queens","Belt Pkwy W JFK Expressway - VWE N Jamaica Ave"
"315","26.71","187","0","2025-12-09T08:28:11.000","4616364","40.73744001,-73.85188001  40.737015,-73.85373001  40.73673,-73.85543001  40.736526,-73.85631001  40.735335,-73.86033  40.73384,-73.86514001  40.732064,-73.87065001  40.731755,-73.87178  40.730294,-73.87656001  40.72977,-73.87796","_pswFfewaMtApJv@rIh@nDlFbXhH`]bJla@\\|@`FbHz\fBvG","BBBBBBBBBB","NYC_DOT_LIC","4616364","Queens","LIE W 108TH ST - 84TH ST"
"213","0","0","-101","2025-12-09T08:28:08.000","4456450","40.80069,-73.92878 40.8013005,-73.930181 40.8014104,-73.93057 40.80143,-73.93084 40.80133,-73.93106 40.8011404,-73.931261 40.80084,-73.931271 40.8006704,-73.93115 40.8005206,-73.930951 40.8001805,-73.930151 40.8705,-73.929931 40.7998905,-73.92972 40.79972","i{_xFzefbMyBvGUlACt@Rj@d@f@z@@`@W\g@bA_DTk@b@i@`@a@n@YhAKjGYp@M`DTtCf@\\|@\xBrA~@z@dBnD","BBBBBBBBBBBBBBBBBBBBBBB","MTA Bridges & Tunnels","4456450","Manhattan","FDR N - TBB E 116TH STREET - MANHATTAN TRUSS"
"395","7.45","1017","0","2025-12-09T08:28:08.000","4456476","40.7723,-73.91983 40.7738304,-73.92197 40.77443,-73.92261 40.77546,-73.92346 40.7783806,-73.925631 40.78103,-73.927631 40.78363,-73.929611 40.784271,-73.92989 40.7851,-73.929971 40.7858105,-73.929841 40.78629,-73.929601 40.786801,-73.92923 40.78799,-73.92","{izwF\\|mdbMqHjLwB~BmEhDgQpLqOnKgOjK_Cv@eDNmCY_Bo@eBiAmFsEyJkIcPmM_D}DcAkAiG}HsBwB{CqDcAg@_AFi@Ve@\\|@]hBMjBs@zD_AnDgD`KcDhKeEpMs@vAqAlB{AnE","BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB","MTA Bridges & Tunnels","4456476","Queens","TBB N QUEENS ANCHORAGE - MANHATTAN LIFT SPAN"
"347","33.55","208","0","2025-12-09T08:28:08.000","4456477","40.77223,-73.919941 40.77367,-73.92198 40.7744206,-73.92278 40.77714,-73.924911 40.781071,-73.92788 40.78311,-73.929421 40.7837106,-73.929871 40.7842205,-73.93008 40.78477,-73.93017 40.78549,-73.93011 40.78604,-73.92991 40.78665,-73.92953 40.78972,-73.926","mizwFrndbM_HvKuC~C_PhLqWpQwKrHwBxAeBh@mBPoCKmBg@yBkAeRwOgFqDqGwFmDgDwE{DiJyHqDkCsGmE{DsCwCmByGoE}AcAmAo@","BBBBBBBBBBBBBBBBBBBBBBBBB","MTA Bridges & Tunnels","4456477","Queens","MDE S TBB EXIT RAMP - QUEENS ANCHORAGE"
"141","37.9","182","0","2025-12-09T08:28:08.000","4456478","40.772251,-73.919891 40.77391,-73.9222 40.77474,-73.92301 40.77647,-73.92431 40.7783606,-73.925761 40.7810205,-73.92776 40.78372,-73.92982 40.7842205,-73.93002 40.78477,-73.93011 40.78549,-73.930051 40.7860304,-73.92985 40.7866206,-73.929511 40.7883206,-7","qizwFhndbMkIlMeD`DyIbGyJ`HsOnK{OzKcBf@mBPoCKkBg@uBcAsIiHgGgFuFaEiGoFqMaLmGmFcFsDcHyE{ByA{EcDqGoEeAo@}@e@","BBBBBBBBBBBBBBBBBBBBBBBBB","MTA Bridges & Tunnels","4456478","Queens","BE S TBB EXIT RAMP - QUEENS ANCHORAGE"
"140","6.83","385","0","2025-12-09T08:28:08.000","4456479","40.79789,-73.91988 40.79771,-73.92004 40.79758,-73.92022 40.7974704,-73.92059 40.797501,-73.92109 40.79766,-73.92165 40.79811,-73.922631 40.79834,-73.922991 40.79872,-73.92381 40.799091,-73.924681 40.7993305,-73.92524 40.7999805,-73.926881 40.80096,-73.92","yi_xFfndbMb@^Xb@ThAEbB_@nByAbEm@fAkAbDiAlDo@nBaCfIcEfMkBnGeAhD","BBBBBBBBBBBBBBB","MTA Bridges & Tunnels","4456479","Queens","BE S TBB EXIT RAMP - MANHATTAN LIFT SPAN"
"398","41.63","180","0","2025-12-09T08:28:08.000","4456481","40.77223,-73.919941 40.77367,-73.92198 40.7744206,-73.92278 40.77714,-73.924911 40.781071,-73.92788 40.78311,-73.929421 40.7837106,-73.929871 40.7842205,-73.93008 40.78477,-73.93017 40.78549,-73.93011 40.78604,-73.92991 40.78665,-73.92953 40.78972,-73.926","mizwFrndbM_HvKuC~C_PhLqWpQwKrHwBxAeBh@mBPoCKmBg@yBkAeRwOgFqDqGwFuDsCcAaAkOgJaBc@{Bn@w@~@u@hAi@pAiFvMoCnHqD~Kk@xCYtCmA\\|D","BBBBBBBBBBBBBBBBBBBBBBBBBBBBB","MTA Bridges & Tunnels","4456481","Queens","TBB S MANHATTAN LIFT SPAN - QUEENS ANCHORAGE"
"202","49.7","44","0","2025-12-09T08:28:08.000","4456483","40.789536,-73.78631 40.7894,-73.78765 40.788976,-73.78955 40.78896,-73.79011001 40.789124,-73.79086001 40.78927,-73.79118001 40.789536,-73.79157001 40.78996,-73.79196 40.790714,-73.79246 40.790714,-73.79246 40.7911,-73.79267 40.791976,-73.793 40.792916,-7","qu}wFlkjaMXjGtAzJ@nB_@tC]~@s@lAuAlAuCbB??mAh@mD`A{Dh@kDJ}F?ePM","BBBBBBBBBBBBBBBB","NYC_DOT_LIC","4456483","Queens","CIP N ramp to TNB - TNB Queens Anchorage"
"445","0","0","-101","2025-12-09T08:28:08.000","4456494","40.7262006,-74.01112 40.7252805,-74.01128 40.7218105,-74.011981 40.7195505,-74.012471 40.71654,-74.013231 40.714451,-74.01376 40.71251,-74.01429 40.7108405,-74.014721 40.7086904,-74.01542 40.7079305,-74.01572 40.7072,-74.01598","wiqwFnhvbMvD^xb@lFxQvCrb@hHlLjChHnBPgBh@gA\\|@WzANnDv@\\|Cl@\\|ATvBT`E?fFKzD{@zDcAvC}@dD}@zFaBtF}AtF{ApH}DnIqEnOcI~McHxLeGlHcCjHeF","BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB","NYC_DOT_LIC","4456494","Manhattan","West St S Spring St - BBT Manhattan Portal outbound"
"168","41.63","104","0","2025-12-09T08:28:08.000","4456496","40.814761,-73.83668 40.81354,-73.83659 40.8130504,-73.8365 40.8124505,-73.83638 40.8118404,-73.836121 40.8111,-73.83562 40.8049306,-73.831821 40.79925,-73.828251","gsbxFfftaMrFQ`BQvBWxBs@rCcBpe@wVnb@iU","BBBBBBBB","NYC_DOT_LIC","4456496","Bronx","BWB S Toll Plaza - Queens Anchorage"
"164","39.14","111","0","2025-12-09T08:28:08.000","4456497","40.79932,-73.82809 40.8006,-73.82895 40.8047004,-73.83146 40.8114405,-73.83571 40.8120204,-73.836031 40.8124904,-73.836211 40.8128505,-73.836261 40.8148205,-73.83629","wr_xFppraM_GjDsXtNci@pYsB~@}Ab@gAHiKD","BBBBBBBB","NYC_DOT_LIC","4456497","Queens","BWB N Queens Anchorage - Toll Plaza"
